"Dam_Founder","Sire_Founder","PupGeno","WeanDate","YearMonth","litterorder","litternum","First_Litter","Males","Females","Weaned","Male_Prop"
"B6","B6","B6xB6","10/14/09","YearMonth_2009-10","order02",1,0,3,1,4,0.75
"B6","B6","B6xB6","11/18/09","YearMonth_2009-11","order03",2,0,2,5,7,0.285714286
"B6","B6","B6xB6","9/9/09","YearMonth_2009-09","order01",0,1,5,3,8,0.625
"B6","B6","B6xB6","11/4/09","YearMonth_2009-11","order02",1,0,4,5,9,0.444444444
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order03",2,0,3,3,6,0.5
"B6","B6","B6xB6","9/16/09","YearMonth_2009-09","order01",0,1,3,3,6,0.5
"B6","B6","B6xB6","9/16/09","YearMonth_2009-09","order01",0,0,2,3,5,0.4
"B6","B6","B6xB6","10/7/09","YearMonth_2009-10","order01",0,0,2,7,9,0.222222222
"B6","B6","B6xB6","10/14/09","YearMonth_2009-10","order01",0,0,1,3,4,0.25
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order01",0,1,2,3,5,0.4
"B6","B6","B6xB6","12/28/09","YearMonth_2009-12","order02",1,0,7,3,10,0.7
"B6","B6","B6xB6","2/8/10","YearMonth_2010-02","order03",2,0,1,6,7,0.142857143
"B6","B6","B6xB6","3/15/10","YearMonth_2010-03","order04",3,0,1,2,3,0.333333333
"B6","B6","B6xB6","4/29/10","YearMonth_2010-04","order05",4,0,1,1,2,0.5
"B6","B6","B6xB6","5/27/10","YearMonth_2010-05","order06",5,0,1,6,7,0.142857143
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order01",0,1,2,1,3,0.666666667
"B6","B6","B6xB6","12/28/09","YearMonth_2009-12","order02",1,0,0,2,2,0
"B6","B6","B6xB6","2/2/10","YearMonth_2010-02","order03",2,0,2,7,9,0.222222222
"B6","B6","B6xB6","3/29/10","YearMonth_2010-03","order04",3,0,6,4,10,0.6
"B6","B6","B6xB6","5/19/10","YearMonth_2010-05","order05",4,0,4,3,7,0.571428571
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order01",0,1,2,1,3,0.666666667
"B6","B6","B6xB6","1/19/10","YearMonth_2010-01","order02",1,0,2,4,6,0.333333333
"B6","B6","B6xB6","3/1/10","YearMonth_2010-03","order03",2,0,4,6,10,0.4
"B6","B6","B6xB6","4/28/10","YearMonth_2010-04","order04",3,0,8,0,8,1
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order01",0,1,5,4,9,0.555555556
"B6","B6","B6xB6","2/8/10","YearMonth_2010-02","order02",1,0,5,5,10,0.5
"B6","B6","B6xB6","3/15/10","YearMonth_2010-03","order03",2,0,0,5,5,0
"B6","B6","B6xB6","4/28/10","YearMonth_2010-04","order04",3,0,2,3,5,0.4
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order01",0,1,4,2,6,0.666666667
"B6","B6","B6xB6","1/19/10","YearMonth_2010-01","order02",1,0,1,1,2,0.5
"B6","B6","B6xB6","2/8/10","YearMonth_2010-02","order03",2,0,2,2,4,0.5
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order01",0,1,3,3,6,0.5
"B6","B6","B6xB6","12/28/09","YearMonth_2009-12","order02",1,0,2,2,4,0.5
"B6","B6","B6xB6","2/15/10","YearMonth_2010-02","order03",2,0,3,7,10,0.3
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order01",0,1,2,4,6,0.333333333
"B6","B6","B6xB6","12/28/09","YearMonth_2009-12","order02",1,0,3,3,6,0.5
"B6","B6","B6xB6","2/15/10","YearMonth_2010-02","order03",2,0,5,3,8,0.625
"B6","B6","B6xB6","3/29/10","YearMonth_2010-03","order04",3,0,4,2,6,0.666666667
"B6","B6","B6xB6","5/12/10","YearMonth_2010-05","order05",4,0,5,2,7,0.714285714
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order01",0,1,3,5,8,0.375
"B6","B6","B6xB6","1/19/10","YearMonth_2010-01","order02",1,0,1,2,3,0.333333333
"B6","B6","B6xB6","3/1/10","YearMonth_2010-03","order03",2,0,3,8,11,0.272727273
"B6","B6","B6xB6","4/14/10","YearMonth_2010-04","order04",3,0,1,1,2,0.5
"B6","B6","B6xB6","5/12/10","YearMonth_2010-05","order05",4,0,3,0,3,1
"B6","B6","B6xB6","12/2/09","YearMonth_2009-12","order01",0,1,4,0,4,1
"B6","B6","B6xB6","1/19/10","YearMonth_2010-01","order02",1,0,3,1,4,0.75
"B6","B6","B6xB6","2/8/10","YearMonth_2010-02","order03",2,0,1,2,3,0.333333333
"B6","B6","B6xB6","3/1/10","YearMonth_2010-03","order04",3,0,2,2,4,0.5
"B6","B6","B6xB6","5/12/10","YearMonth_2010-05","order05",4,0,3,3,6,0.5
"B6","B6","B6xB6","12/9/09","YearMonth_2009-12","order01",0,1,4,2,6,0.666666667
"B6","B6","B6xB6","1/25/10","YearMonth_2010-01","order02",1,0,6,3,9,0.666666667
"B6","B6","B6xB6","3/15/10","YearMonth_2010-03","order03",2,0,5,5,10,0.5
"B6","B6","B6xB6","5/12/10","YearMonth_2010-05","order04",3,0,0,3,3,0
"B6","B6","B6xB6","12/9/09","YearMonth_2009-12","order01",0,1,3,3,6,0.5
"B6","B6","B6xB6","12/28/09","YearMonth_2009-12","order02",1,0,3,1,4,0.75
"B6","B6","B6xB6","1/19/10","YearMonth_2010-01","order03",2,0,1,1,2,0.5
"B6","B6","B6xB6","2/22/10","YearMonth_2010-02","order04",3,0,3,4,7,0.428571429
"B6","B6","B6xB6","12/9/09","YearMonth_2009-12","order01",0,1,2,3,5,0.4
"B6","B6","B6xB6","2/8/10","YearMonth_2010-02","order02",1,0,5,6,11,0.454545455
"B6","B6","B6xB6","3/22/10","YearMonth_2010-03","order03",2,0,7,3,10,0.7
"B6","B6","B6xB6","5/12/10","YearMonth_2010-05","order04",3,0,3,6,9,0.333333333
"B6","B6","B6xB6","1/11/10","YearMonth_2010-01","order01",0,1,3,5,8,0.375
"B6","B6","B6xB6","1/6/10","YearMonth_2010-01","order02",1,0,1,1,2,0.5
"B6","B6","B6xB6","2/15/10","YearMonth_2010-02","order03",2,0,8,1,9,0.888888889
"B6","B6","B6xB6","4/7/10","YearMonth_2010-04","order04",3,0,3,6,9,0.333333333
"B6","B6","B6xB6","5/19/10","YearMonth_2010-05","order05",4,0,0,4,4,0
"B6","B6","B6xB6","3/1/10","YearMonth_2010-03","order01",0,1,4,3,7,0.571428571
"B6","B6","B6xB6","4/14/10","YearMonth_2010-04","order02",1,0,1,4,5,0.2
"129","129","129x129","3/31/08","YearMonth_2008-03","order01",0,1,2,1,3,0.666666667
